,x,y,z,r,g,b,inlinear_idx
245,-2.0189984174493816,-1.0392571142868534,6.421663630634976,98.0,14.0,14.0,967.0
246,-3.229330808510263,1.1237040704190109,8.403591886708922,30.0,70.0,36.0,970.0
247,1.5341000587697575,1.2526322417908693,8.065202305337403,142.0,98.0,73.0,972.0
248,1.4673773939964543,-1.2310312170185063,6.245288838079005,2.0,13.0,19.0,977.0
249,-0.29446807701838346,1.887771975315265,7.704602725082105,181.0,146.0,124.0,980.0
250,-1.3182819026024644,-1.2311121431868162,6.275570123070824,100.0,14.0,15.0,981.0
251,1.8299803690999776,2.088158738062032,7.450238015619914,122.0,85.0,59.0,985.0
252,-1.815963250877663,-1.0500074398733676,6.402025433506148,189.0,197.0,220.0,989.0
253,-1.0751136459239385,-1.088425750163163,6.393355208367953,165.0,201.0,233.0,990.0
254,-0.2881212623663322,1.686075105107271,7.859521676208813,95.0,68.0,51.0,991.0
255,4.573490493172861,1.8058054850698884,7.507804870070082,198.0,175.0,157.0,993.0
256,-2.537677926757952,-1.3535857875796216,6.178796109389101,174.0,221.0,227.0,996.0
257,2.8524579471145466,-1.5404288662689951,6.02954422849724,17.0,39.0,26.0,997.0
258,-1.1639576356806234,-1.2803791042924186,6.230292978490783,110.0,18.0,23.0,998.0
259,-2.6461469519927845,-1.3437568270954454,6.203176082899545,164.0,219.0,216.0,1000.0
260,-2.485996750422609,2.183662592049606,7.627475841002375,115.0,84.0,66.0,1011.0
261,-0.89538541697287,-1.1871137898241173,6.307719628743497,173.0,202.0,234.0,1027.0
262,3.9703531172585222,1.436167885028553,7.7830748324795564,208.0,181.0,160.0,1028.0
263,2.4089366718149705,-1.2317275440024977,6.249052667653396,7.0,14.0,6.0,1030.0
264,-0.601734521235812,2.628530822310315,7.13198101902599,196.0,162.0,137.0,1031.0
265,1.213931172327496,2.7726794926851537,6.928404161886644,168.0,136.0,115.0,1036.0
266,0.8849257839582451,-2.193064792927698,6.426621599630487,188.0,234.0,255.0,1038.0
267,1.2757996452896785,1.5227626941949368,7.857988619058273,153.0,112.0,90.0,1039.0
268,-1.0751811997518639,-1.177753215930449,6.309046121340822,68.0,0.0,8.0,1042.0
269,0.9845630528015332,0.24934625047912165,7.394374646089973,24.0,19.0,16.0,1043.0
