Matrix_1_1,Matrix_1_2,Matrix_1_3,Matrix_1_4,Matrix_2_1,Matrix_2_2,Matrix_2_3,Matrix_2_4,Matrix_3_1,Matrix_3_2,Matrix_3_3,Matrix_3_4
0.9601053194626741,0.08336903292769432,-0.2669220483365462,2.621166761511399,-0.09444552570218573,0.995110220130797,-0.028908345958812094,0.12540336166898847,0.2632067974318184,0.05296464990857215,0.9632844479413899,0.4045357854681324
0.9412823407649685,0.09427643224591926,-0.32419054472177655,3.094722286221785,-0.09510727265088914,0.9953779241094828,0.013318967092319223,-0.08303105619885676,0.323947776119749,0.018295970006464435,0.9458980366977149,0.82520482337633
0.8870829758525802,0.10124623193060883,-0.45036984187707774,4.257145992643278,-0.1068095868482674,0.9941929141245138,0.013121038903589788,-0.14453101411865432,0.44908296127757186,0.036464366502936274,0.8927456770355747,1.1853623470439523
0.801415249589773,0.10143603402727144,-0.5894440844777225,5.541366995932358,-0.11293003999054724,0.9934502345872384,0.017419456544181398,-0.13139408674390773,0.5873503245872054,0.05260572591818734,0.8076213430859323,2.1771981969599725
0.7276464341968747,0.12374543997714443,-0.6746982532106007,6.282748334896033,-0.13587347034158448,0.9901057381873622,0.035057485160701285,-0.32484583087607355,0.6723608159745091,0.06616413902803536,0.7372606322385393,2.8753851330879137
0.6332871048949251,0.14991865998482684,-0.7592574254902997,7.058794978506164,-0.16998013759084415,0.9840466333427078,0.05252595769217383,-0.5298263589939685,0.7550193345858116,0.09579466997300118,0.6486672379628573,3.766942651907457
0.5194784705452034,0.13319325541437144,-0.8440389063023921,7.779274407417611,-0.1675179212584315,0.984483237611395,0.05225419523291358,-0.46004118548792927,0.8379020615186897,0.1142467136258524,0.5337301038244162,5.300511804305529
0.45939497410955316,0.13606468312762843,-0.8777486313109585,8.082306629056573,-0.17034253898852436,0.9833508699476138,0.06328100808468637,-0.5584072285579988,0.8717451905079983,0.12044695338051997,0.47492405103081986,5.481457914979435
0.3603226826818021,0.14096855837214423,-0.9221146511662576,8.529608937831195,-0.175090243568718,0.9811668371579796,0.08157845468292335,-0.7128864537756364,0.9162483129327097,0.13205871123059681,0.3782188861440919,6.177675599195433
0.24126228083341358,0.11237517715975298,-0.9639317047412506,8.791560755205824,-0.17673646038909063,0.9817503636476217,0.07021714211571212,-0.601170666553225,0.9542309654460992,0.15342112969235006,0.2567201229894702,7.552301798608501
0.06462723829715859,0.1479299078968751,-0.9868840167009011,9.070894411413901,-0.16260893451439049,0.9772946225708642,0.13584386298308188,-1.219208544162596,0.9845718127623686,0.1516969447408013,0.08721457716534159,8.805225515602697
-0.006832712663390528,0.23228635018246535,-0.9726234448935356,8.838605333565644,-0.18363385006322092,0.9558137781158045,0.2295618232088034,-2.024243767636439,0.9829709676021047,0.18017511782402273,0.0361248358955647,8.994237875061076
-0.1614584414027116,0.06981677387689955,-0.9844068212813386,8.850566244056186,-0.14815301952103913,0.9844754445442765,0.0941211022892745,-0.8356182918434052,0.9756955747089384,0.16103948948866964,-0.1486083050122803,10.352881198595068
-0.3573886839732106,0.09237850899303898,-0.9293758871652092,8.534302175756638,-0.1661965580817931,0.9729238032594704,0.16061748700839756,-1.3926787571964967,0.9190495267664642,0.21186194591608612,-0.3323589674177419,13.096225452494394
-0.4242689290152939,0.06720348590503517,-0.9030390729943125,8.242945097109608,-0.15317478805067103,0.9775456715969286,0.14471331745123522,-1.2045223743976512,0.8924871764780979,0.1997201828166641,-0.40444837544219514,13.579451019534657
-0.5095638734224234,-0.013263484081277588,-0.8603305986030966,7.745252643222056,-0.1619539712470015,0.9834879378310395,0.0807612985171412,-0.6205869218938637,0.8450535900758378,0.1804869971241005,-0.5032979969849503,14.453976247716579
-0.6680516380766102,-0.01868991555883881,-0.7438801623376992,6.540361919130179,-0.108524202722561,0.9914427590292644,0.07255172631903745,-0.5687644222284194,0.7361586148966746,0.12919730115154693,-0.6643632674136689,15.370904869119563
