Matrix_1_1,Matrix_1_2,Matrix_1_3,Matrix_1_4,Matrix_2_1,Matrix_2_2,Matrix_2_3,Matrix_2_4,Matrix_3_1,Matrix_3_2,Matrix_3_3,Matrix_3_4
-0.3892881011692214,0.06893001014659116,-0.9185333026021718,3.569810349578968,-0.12682236085404275,0.9836881234233321,0.12756866630677846,-0.5179851712873792,0.9123436102014795,0.1661515258343241,-0.37419621508969986,5.802474876831822
-0.5150788149177383,0.08113975271648458,-0.8532937096639387,3.3332494975299607,-0.11903171450217434,0.9790922849174963,0.16495377703377725,-0.6799315399020684,0.8488375965787632,0.18653320922598202,-0.49465148993027896,6.298302256076562
-0.6966872807919703,0.045503630085079634,-0.715930340488354,2.8007283382178745,-0.10640923964067542,0.9803912564967192,0.16586156246664618,-0.6505329910474037,0.7094391492593172,0.19173524410985088,-0.6781841119226786,7.0598501152795
-0.7798789786845407,0.039520684305473404,-0.624681434107005,2.4788414535968966,-0.0918636096263529,0.9799712268545833,0.1766846675960866,-0.6876464624121726,0.6191525303448049,0.1951781495176898,-0.7606284468243846,7.292194072378256
-0.8604016220496327,0.0012337495342439608,-0.5096150769320387,1.9926981368755479,-0.10183315371868598,0.979412895261641,0.17429971141374648,-0.6731744288279061,0.49933862015476776,0.20186346488975063,-0.8425628071334723,7.726213264927822
-0.9395479345756079,0.030576033746635957,-0.34104953422491846,1.394231924967279,-0.03160521703770071,0.9840098513788166,0.17528754275600636,-0.6902693687208195,0.3409556993081493,0.17546999330302462,-0.9235580612823037,7.9132106148251165
-0.9557422555210981,0.11547316574550352,-0.2705969124069143,1.079761186804442,0.05433022068488062,0.9732093762657469,0.22340934866018497,-0.8551754070165548,0.2891452370899026,0.19882016482526965,-0.9364110069446411,7.838787895674784
-0.9890717370370914,-0.04577981035366122,-0.14014745077386714,0.5615970502115781,-0.06686697776890024,0.986472519384082,0.14966888716120932,-0.5876152676297852,0.1313997955800697,0.15740450268020997,-0.9787532458477528,7.8662496200744325
-0.9976065814577323,-0.020662884505447194,0.06598601242787339,-0.1308375558591663,-0.007805022491046361,0.9818575432529313,0.1894593528470754,-0.7256721754755322,-0.06870364077784505,0.18849087500787118,-0.9796688214813392,8.350913113287412
-0.9896509860476954,-0.046565063458717915,0.13572995498382004,-0.41603137185680517,-0.021085710472623892,0.9828065917591634,0.18343008479691264,-0.6860470741007714,-0.14193772799607904,0.1786698017568259,-0.9736173700748604,8.261736984098567
-0.9656453808288793,-0.13291266661480391,0.22330074235700745,-0.792066076413989,-0.09264834606118416,0.9789201287818479,0.18202105767701282,-0.6807587710264583,-0.24278649562110263,0.15507934910578314,-0.9576038392910458,8.185146077639367
-0.9104561091913788,-0.1282038506393628,0.3932345939987174,-1.50040133086325,-0.07941634339887013,0.9872442058952414,0.13799247199549552,-0.5290080831356851,-0.40590974075186825,0.09440683559740175,-0.9090239995485467,7.7770838139240235
